id_C_20,name_C_254,type_C_100,addr_C_254,结构_C_50,面积_N_31_15,时间_C_20,装修_C_50,价格_N_31_15,gcj_lng_N_31_15,gcj_lat_N_31_15,wgs_lng_N_31_15,wgs_lat_N_31_15,bd_lng_N_31_15,bd_lat_N_31_15,gcj_shape_C_254,index,new_class,new_class_symbol
B000A9PSGY,弘善家园C区,商务住宅;住宅区;住宅小区,北京市朝阳区华威南路42附近,,,,,,116.451714,39.870866,116.445545778672,39.8695167984674,116.458341432597,39.8765554833392,"116.451138,39.871305;116.452327,39.871311;116.452441,39.871259;116.452436,39.870474;116.452365,39.870417;116.451011,39.870441;116.450974,39.870497;116.450982,39.871222;116.451138,39.871305",60,商务住宅,11
B000AA0K36,火神庙,风景名胜;风景名胜;寺庙道观,北京市大兴区黄村东大街,,,,,,116.342419,39.731494,116.336274577231,39.730168617302,116.349047954506,39.7371514277471,"116.342248,39.73165;116.342202,39.731354;116.342206,39.731341;116.342222,39.731332;116.34256,39.731303;116.342581,39.731315;116.342593,39.731336;116.342622,39.731647;116.342619,39.731666;116.34261,39.731672;116.34259,39.731675;116.342271,39.731671;116.34",61,旅游景点,12
B000A81I8Q,明天第一城5号院,商务住宅;住宅区;住宅小区,北京市朝阳区立清路1号,板楼,500000.0,,,500000.0,116.407186,40.048708,116.400925192232,40.0472983573466,116.413555389344,40.0550263003197,"116.408203,40.048606;116.407869,40.048615;116.40709,40.047639;116.406408,40.047603;116.406362,40.048206;116.406259,40.049192;116.406909,40.049194;116.406968,40.049618;116.408223,40.049577;116.408203,40.048606",62,商务住宅,11
B0FFK4PHGK,万科翡翠山晓家园(建设中),商务住宅;商务住宅相关;商务住宅相关,北京市石景山区五里坨地区石门路东侧500米,板楼,206400.0,2018.10.01,非毛坯,206400.0,116.139876,39.954569,116.133607375977,39.9532033582941,116.146311437452,39.9607394217125,"116.14025,39.955434;116.140038,39.955209;116.139988,39.955133;116.139946,39.955022;116.139875,39.954794;116.139859,39.954651;116.139808,39.954311;116.139763,39.954265;116.139777,39.954209;116.13933,39.95371;116.139248,39.953656;116.139155,39.953657;116.1",63,商务住宅,11
B000A432CF,高等教育出版社,科教文化服务;传媒机构;出版社,北京市西城区德胜门外大街4号,,,,,,116.381537,39.966637,116.3752957623,39.965239891084,116.3879753384,39.9728375269359,"116.380723,39.966859;116.380727,39.966871;116.380735,39.966879;116.380758,39.966883;116.381194,39.966881;116.381962,39.966881;116.38198,39.96688;116.38199,39.966877;116.381996,39.966868;116.381996,39.966846;116.381998,39.966831;116.382005,39.966823;116.3",64,科教文化,7
B000A8W7C9,鸿坤·花语墅,商务住宅;住宅区;住宅小区|商务住宅;住宅区;别墅,北京市朝阳区西大望路北京工业大学西门北侧100米,板楼,65042.0,2017-02-28,带装修,65042.0,116.47846,39.881444,116.472376077318,39.8801607208031,116.485043598651,39.8872508247772,"116.478215,39.880623;116.477553,39.880724;116.477578,39.882148;116.477777,39.8822;116.47794,39.882199;116.478414,39.882206;116.479307,39.882273;116.479347,39.882235;116.479331,39.880715;116.478215,39.880623",65,商务住宅,11
B000A7BGFE,北京市顺义区仁和中学,科教文化服务;学校;中学,北京市顺义区站前东街6号,,,,,,116.653075,40.124894,116.647172873051,40.123786544736,116.659495196332,40.1311697277453,"116.651357,40.12577;116.65132,40.125163;116.652167,40.125159;116.652181,40.12424;116.653052,40.124236;116.65309,40.123641;116.654278,40.123654;116.654283,40.123812;116.6542,40.123812;116.654168,40.12473;116.654149,40.125409;116.654133,40.125793;116.65135",66,科教文化,7
B0FFHGP1M4,北京经开·汀塘家园,商务住宅;住宅区;住宅小区,北京市通州区科创十一街1号院,板楼,60000.0,2017-02-28,毛坯,60000.0,116.57487,39.796179,116.569088488288,39.7951356360274,116.581470923024,39.8018369736841,"116.574423,39.794616;116.575512,39.795242;116.576245,39.795716;116.57621,39.795906;116.57562,39.796359;116.574203,39.797954;116.574034,39.798078;116.57393,39.798043;116.574032,39.797282;116.574185,39.796266;116.574305,39.795333;116.574421,39.794649;116.5",67,商务住宅,11
B0FFFSDSEE,簸箕营小区,商务住宅;住宅区;住宅小区,北京市延庆区岳簸路东150米,,,,,,115.970556,40.414051,115.964459589548,40.4128537114752,115.977144255618,40.4197383297102,"115.969557,40.414867;115.971165,40.415252;115.971205,40.415204;115.971385,40.414713;115.971511,40.414246;115.971621,40.413951;115.971735,40.413848;115.972019,40.413553;115.972031,40.413485;115.971991,40.413433;115.969726,40.412915;115.96967,40.412915;115",68,商务住宅,11
B000A8U6FE,百万庄未区,商务住宅;住宅区;住宅小区,北京市西城区车公庄大街与展览路路口西100米路南,板楼,,,,,116.340017,39.93171,116.333852722611,39.9303748055921,116.346617953575,39.9373545131271,"116.340699,39.931274;116.339153,39.931245;116.339142,39.932145;116.341076,39.932138;116.341072,39.93192;116.340786,39.931918;116.340777,39.931591;116.34088,39.931589;116.340886,39.931281;116.340699,39.931274",69,商务住宅,11
B000A88563,北京天竺综合保税区(顺航路),商务住宅;产业园区;产业园区,北京市顺义区顺于路与顺航路交叉口东南100米,,,,,,116.587198,40.127281,116.581385382262,40.1262282225555,116.593821616103,40.1329598075491,"116.587127,40.127467;116.591322,40.1275;116.591456,40.127426;116.591563,40.126229;116.587186,40.126171;116.587127,40.127467",70,商务住宅,11
B0FFFADPV2,北京费森尤斯卡比医药有限公司,公司企业;工厂;工厂,北京市大兴区北臧村镇芦求路与华佗路交汇处700米,,,,,,116.285654,39.671816,116.279632841078,39.6705982914775,116.292029183442,39.6781459357148,"116.284677,39.671207;116.284848,39.671054;116.28502,39.670821;116.285324,39.670734;116.285339,39.67073;116.285359,39.670729;116.285383,39.670731;116.285401,39.670736;116.285981,39.67089;116.286628,39.671003;116.287113,39.671076;116.287128,39.67108;116.28",71,公司企业,5
B000AA0PHG,中国室内装饰协会陈设艺术展示中心,科教文化服务;展览馆;展览馆,北京市朝阳区东四环中路与东四环中路入口交叉口西北200米,,,,,,116.488679,39.920684,116.482627828972,39.9194283858917,116.495170563749,39.9266541199742,"116.488827,39.920882;116.488809,39.920479;116.488537,39.920483;116.488543,39.920885;116.488827,39.920882",72,科教文化,7
B0FFGOX73F,世东国际大厦,商务住宅;楼宇;商务写字楼,北京市朝阳区广渠路18号院,,,,,,116.50285,39.891894,116.496856197864,39.890681894503,116.509283210112,39.8981144807792,"116.502248,39.892292;116.502239,39.892277;116.502241,39.89181;116.502544,39.891805;116.502555,39.891419;116.503297,39.891424;116.503332,39.891435;116.503356,39.891455;116.503345,39.892261;116.503312,39.892287;116.503264,39.892299;116.502278,39.892299;116",73,商务住宅,11
B0FFGMF4LH,中复大厦,商务住宅;楼宇;商务写字楼,北京市朝阳区工体东路18号,,,,,,116.451159,39.925319,116.444982395006,39.9239661532751,116.457747816176,39.9310001215554,"116.451782,39.925707;116.451707,39.924918;116.450577,39.92493;116.450561,39.925701;116.451782,39.925707",74,商务住宅,11
B0FFFADPVI,北京市兽药监察所,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,北京市大兴区庆丰路33号,,,,,,116.297314,39.678012,116.291273571002,39.6767767081822,116.303725299636,39.6842218503929,"116.296131,39.67905;116.296448,39.676812;116.29825,39.67694;116.298384,39.676982;116.298443,39.677027;116.298459,39.677072;116.29847,39.677101;116.298196,39.679211;116.296131,39.67905",75,政府机构,14
B000A81GJV,北京市基督教会(新教)公理会珠市口堂,风景名胜;风景名胜;教堂,北京市东城区前门大街129号,,,,,,116.398078,39.890987,116.391836580499,39.8895841779734,116.404467532862,39.8973373749517,"116.398283,39.891077;116.39829,39.891047;116.398244,39.890906;116.397876,39.8909;116.397863,39.891042;116.398262,39.891086;116.398283,39.891077",76,旅游景点,12
B0FFIKQGX3,北京一七一中学朝阳豆各庄分校,科教文化服务;学校;中学,北京市朝阳区天达路广文街1号院,,,,,,116.565445,39.859506,116.559642844904,39.8584468486564,116.572047640151,39.8652585519681,"116.566083,39.860209;116.564422,39.860176;116.564546,39.858788;116.56509,39.858809;116.566482,39.858862;116.566515,39.858951;116.566472,39.859089;116.566324,39.860213;116.566083,39.860209",77,科教文化,7
B000A8446K,企业网大厦,商务住宅;楼宇;商务写字楼,北京市海淀区西三环中路甲21号,,,,,,116.309623,39.90099,116.30353084779,39.8997134100439,116.316119657069,39.9069965510334,"116.309498,39.901086;116.309492,39.901064;116.309476,39.901056;116.309439,39.901046;116.309233,39.901057;116.309211,39.901051;116.30919,39.901043;116.309182,39.90102;116.309211,39.900773;116.309225,39.900746;116.309248,39.900733;116.309278,39.900729;116.",78,商务住宅,11
B0FFF5FKFY,交大东路58号院,商务住宅;住宅区;住宅小区,北京市海淀区交大东路58号,,,,,,116.34983,39.947856,116.343642351625,39.946502443863,116.356423082751,39.9535483156886,"116.349785,39.948075;116.349456,39.948049;116.349466,39.948017;116.349321,39.948005;116.349324,39.947966;116.349274,39.947959;116.34935,39.947597;116.349709,39.947628;116.349808,39.947653;116.349914,39.947653;116.349966,39.947613;116.350171,39.947635;116",79,商务住宅,11
B000A7D060,滨河幼儿园(观潮园南)(装修中),科教文化服务;学校;幼儿园,北京市顺义区滨河小区14号楼前,,,,,,116.6846,40.118003,116.678610344707,40.1168367729134,116.691200578963,40.1237666526328,"116.684326,40.117632;116.684634,40.117633;116.684651,40.117654;116.684952,40.11806;116.684956,40.118293;116.684948,40.1183;116.684329,40.118299;116.684326,40.117632",80,科教文化,7
B000A844SF,懿品阁,商务住宅;住宅区;住宅小区,北京市朝阳区北沙滩11号,塔板结合,41564.0,2005-01-12,精装修,41564.0,116.372684,40.007091,116.366448213461,40.0057012137751,116.379179020897,40.0131439694166,"116.372017,40.007285;116.37258,40.007422;116.373116,40.007481;116.373279,40.006974;116.372484,40.006589;116.372017,40.007285",81,商务住宅,11
B000A84K3A,东四块玉南街30号院,商务住宅;住宅区;住宅小区,北京市东城区东四块玉南街30号,板楼,,,,,116.425596,39.877542,116.419372898295,39.8761512416148,116.43208612203,39.8836278107945,"116.425307,39.877852;116.425303,39.87724;116.425901,39.877238;116.425873,39.877851;116.425307,39.877852",82,商务住宅,11
B0FFG8N2WC,小屯路10号院,商务住宅;住宅区;住宅小区,北京市丰台区大成路南侧小屯路10号,板楼,,,,,116.25472,39.888913,116.248693635908,39.8876976427924,116.261201101155,39.8950018783025,"116.254337,39.889416;116.255162,39.889413;116.255143,39.888401;116.254283,39.888415;116.254285,39.888678;116.254286,39.889418;116.254337,39.889416",83,商务住宅,11
B000A7OFEU,北京爱贝艺术幼儿园,科教文化服务;学校;幼儿园,北京市房山区良乡北潞园北潞春E4号,,,,,,116.128809,39.738709,116.122543982887,39.7373429105685,116.135332140666,39.7446926647427,"116.128721,39.739076;116.129047,39.739069;116.129253,39.738888;116.12928,39.738424;116.128288,39.738423;116.128282,39.738696;116.128362,39.738699;116.128364,39.738843;116.128512,39.738847;116.128513,39.738947;116.128721,39.739076",84,科教文化,7
B0FFF5I0NT,新华社保育院,科教文化服务;学校;幼儿园,北京市海淀区羊坊店路3号,,,,,,116.317618,39.904273,116.311508129611,39.9029815845588,116.324160297182,39.9101360322434,"116.31805,39.904631;116.317277,39.904634;116.317269,39.903799;116.317653,39.903798;116.317658,39.904086;116.31804,39.904087;116.31805,39.904631",85,科教文化,7
B0FFFADW0Y,金平公园,风景名胜;公园广场;公园,北京市平谷区小屯新路与金河北街交叉口西150米,,,,,,117.015472,40.063755,117.009152832592,40.0624687132718,117.021874915013,40.0699921477479,"117.014333,40.063994;117.014143,40.064285;117.015733,40.064895;117.015969,40.064834;117.016818,40.063365;117.016761,40.063217;117.014881,40.062579;117.014303,40.064023;117.014333,40.063994",86,旅游景点,12
B000A9ZT9Q,金泉时代,商务住宅;楼宇;商住两用楼宇,北京市朝阳区大屯路与北苑路交汇处西北,板楼,450000.0,2009-05-16,毛坯,450000.0,116.415454,40.005117,116.409203519372,40.0037127053906,116.421884469478,40.0113625825208,"116.41397,40.00633;116.416485,40.006582;116.416531,40.006582;116.416553,40.006573;116.41656,40.006567;116.416566,40.006558;116.41657,40.006548;116.416961,40.004465;116.416969,40.004038;116.41696,40.00402;116.416952,40.004009;116.416942,40.004002;116.4169",87,商务住宅,11
B000A8690R,隆源大厦,商务住宅;楼宇;商住两用楼宇,北京市密云区康复路与新中街交叉口西北100米,,,,,,116.850507,40.37884,116.844486047002,40.3776843690176,116.857004932058,40.3848497013125,"116.849935,40.378594;116.851037,40.378569;116.851066,40.37859;116.851078,40.379082;116.849955,40.379116;116.849935,40.378594",88,商务住宅,11
B000AA4H8I,增产路38号院,商务住宅;住宅区;住宅小区,北京市门头沟区增产路36-4号附近,板楼,,,,,116.096256,39.941594,116.089926341207,39.9401956062358,116.102857996195,39.9472470380919,"116.09615,39.941724;116.096216,39.941571;116.096267,39.941538;116.096849,39.941699;116.096762,39.941884;116.09615,39.941724",89,商务住宅,11
B000A456FE,天弘善宾馆,住宿服务;宾馆酒店;宾馆酒店,北京市西城区德内大街弘善胡同5号,,,,,,116.381581,39.939588,116.375343169436,39.9381919225148,116.387996132695,39.9457812853635,"116.381462,39.939798;116.38144,39.939811;116.381436,39.94;116.381753,39.940002;116.381757,39.939924;116.381849,39.939924;116.38185,39.939503;116.381273,39.939503;116.381281,39.939642;116.38146,39.939645;116.381462,39.939798",90,酒店住宿,2
B000AA0X2W,房山区韩村河镇赵各庄完全小学,科教文化服务;学校;小学,北京市房山区韩村河顾郑路赵各庄小学,,,,,,115.961636,39.617904,115.95566385997,39.6168351273281,115.968219270402,39.6237101310848,"115.962224,39.618173;115.962196,39.617584;115.961034,39.617644;115.961049,39.617861;115.961082,39.618217;115.962224,39.618173",91,科教文化,7
B000A9JSZE,明珠双语艺术幼儿园,科教文化服务;学校;幼儿园,北京市昌平区松兰堡村内,,,,,,116.2989,40.151338,116.292797578903,40.150065262909,116.305323292452,40.1575259011009,"116.298699,40.151358;116.298983,40.15148;116.2991,40.151311;116.298815,40.151201;116.298699,40.151358",92,科教文化,7
B000A284DD,中国交通通信信息中心,政府机构及社会团体;政府机关;国家级机关及事业单位,北京市朝阳区安外外馆后身1号,,,,,,116.398819,39.96565,116.392567944967,39.9642439410156,116.405204846411,39.9720004223635,"116.398694,39.965833;116.398691,39.965866;116.398694,39.965879;116.398704,39.965888;116.39872,39.965894;116.399158,39.965918;116.39918,39.965917;116.399191,39.965913;116.399199,39.965895;116.39925,39.965477;116.399245,39.965463;116.399238,39.965458;116.3",93,政府机构,14
B000A7HSXZ,华普国际大厦,商务住宅;楼宇;商务写字楼,北京市朝阳区朝阳门外大街19号,,,,,,116.438787,39.924831,116.432580833988,39.9234554636759,116.445321952717,39.9306696438784,"116.439644,39.925113;116.439666,39.925113;116.439683,39.925109;116.439703,39.925098;116.439713,39.925085;116.43972,39.92507;116.439733,39.925058;116.439746,39.925048;116.439764,39.925031;116.439771,39.925016;116.439764,39.924509;116.439764,39.924493;116.",94,商务住宅,11
B0FFFROEUX,北京第二实验小学(白云路分校),科教文化服务;学校;小学,北京市西城区白云路2号,,,,,,116.34374,39.904805,116.337570861434,39.9034640675399,116.350352716292,39.9104610242212,"116.344357,39.905104;116.34425,39.904826;116.344182,39.904606;116.344152,39.904492;116.343162,39.9045;116.343301,39.905111;116.344357,39.905104",95,科教文化,7
B000A88CGQ,首都医科大学附属北京胸科医院,医疗保健服务;专科医院;胸科医院,北京市通州区北马厂97号,,,,,,116.652789,39.923895,116.646912364105,39.9227989162232,116.659177128657,39.930163237014,"116.650659,39.925074;116.651016,39.925097;116.652186,39.925186;116.653283,39.925275;116.653654,39.925306;116.654159,39.92532;116.654281,39.925297;116.65447,39.925309;116.654492,39.925307;116.654563,39.924841;116.654578,39.924762;116.654556,39.924453;116.",96,医疗保健,0
B000A843SV,石佛营东里小区,商务住宅;住宅区;住宅小区,北京市朝阳区姚家园路,塔楼/板楼/塔板结合,172689.0,,,172689.0,116.503489,39.934001,116.497492401585,39.9327889926992,116.509892741317,39.9402214924271,"116.504106,39.934781;116.504114,39.934775;116.504637,39.934782;116.504638,39.935149;116.505754,39.935143;116.50576,39.934777;116.505992,39.934775;116.506011,39.934046;116.505982,39.934001;116.50325,39.933994;116.503259,39.93316;116.504416,39.933164;116.5",97,商务住宅,11
B000A844B9,北京工业大学附属中学劲松分校西校区,科教文化服务;学校;中学,北京市朝阳区劲松一区125号,,,,,,116.457666,39.886456,116.451512674572,39.8851190400673,116.464297087757,39.8921134524707,"116.457243,39.886881;116.458087,39.886879;116.458096,39.886029;116.457234,39.886042;116.457243,39.886881",98,科教文化,7
B000A7I0DR,京朝大厦,商务住宅;楼宇;商务写字楼,北京市朝阳区农展馆南路5号,,,,,,116.469827,39.934371,116.463706281205,39.9330619160483,116.476412864957,39.9400605147289,"116.469233,39.933977;116.469234,39.934547;116.469291,39.934665;116.469348,39.934723;116.469426,39.93478;116.469529,39.934792;116.470378,39.934774;116.470426,39.933976;116.469233,39.933977",99,商务住宅,11
B000A9XMKE,骏马国际酒店,住宿服务;宾馆酒店;五星级宾馆,北京市海淀区中关村南一条2号,,,,,,116.332505,39.980676,116.326351606413,39.9793530706925,116.339132528119,39.986359274137,"116.331701,39.98094;116.331689,39.980938;116.331676,39.980929;116.331672,39.980919;116.331703,39.980597;116.331708,39.98059;116.331903,39.980519;116.331915,39.980517;116.332161,39.980524;116.332171,39.980521;116.332208,39.980344;116.332215,39.98034;116.3",100,酒店住宿,2
B000A9QAP9,北京人才教育基地(暂停营业),科教文化服务;培训机构;培训机构,北京市海淀区永丰中路100号,,,,,,116.243437,40.050533,116.237386839394,40.0493104707192,116.24995857898,40.0564089952801,"116.243914,40.05037;116.243952,40.050376;116.243957,40.050376;116.243965,40.050382;116.24397,40.05039;116.243932,40.050696;116.243928,40.050703;116.243921,40.050709;116.243906,40.050713;116.243186,40.050719;116.242953,40.050693;116.242935,40.050688;116.2",101,科教文化,7
B0FFKUL4KC,白盆窑公园,风景名胜;公园广场;公园,北京市丰台区,,,,,,116.324996,39.817074,116.318880404807,39.81577346937,116.331562807814,39.8228212513764,"116.325598,39.815325;116.323667,39.81542;116.323742,39.817426;116.32379,39.818391;116.323908,39.818663;116.323935,39.818691;116.326403,39.818551;116.326451,39.818506;116.326451,39.818403;116.326392,39.816788;116.326403,39.816252;116.325968,39.816244;116.",102,旅游景点,12
